Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
3,18,5,23.2,23.2,22.86,101,0.018007139,100,1.154089478,69.0,0,0,10,0,0,0,0,0
3,18,6,23.8,23.3,22.78,101,0.017908352,96,1.151935404,69.4,2,200,10,0,0,0,0,0
3,18,7,24,23.5,22.98,101.1,0.018116013,96,1.151926006,70.1,3,260,10,74,34,9,58,25
3,18,8,25.3,23.9,23.04,101.1,0.018195715,89,1.146765609,71.6,4,200,9,398,185,50,123,135
3,18,9,25.4,23.8,22.87,101.2,0.017976513,88,1.147908468,71.2,4,180,9,718,334,90,144,243
3,18,10,28,24.5,22.88,101.2,0.017997922,75,1.137959849,73.9,4,130,9,989,697,533,658,165
3,18,11,27.8,24.4,22.81,101.2,0.017920677,76,1.138853555,73.5,4,140,5,1193,841,642,688,199
3,18,12,28.1,24,22.12,101.2,0.017155123,71,1.139082209,71.9,5,100,5,1317,869,596,599,273
3,18,13,27.9,24.4,22.78,101.1,0.01789822,75,1.137390204,73.6,5,140,6,1350,952,727,736,225
3,18,14,28.4,24,22,101,0.017067384,70,1.135856003,72.0,4,120,5,1293,853,585,641,268
3,18,15,28.6,24.1,22.07,100.9,0.017161594,69,1.13381214,72.4,2,100,6,1147,757,519,668,238
3,18,16,28.4,24.5,22.74,100.9,0.017888891,73,1.133274521,74.1,5,150,6,924,610,418,711,191
3,18,17,27.1,24,22.51,100.8,0.017653067,78,1.137472481,72.1,2,170,6,638,344,147,409,197
3,18,18,27.1,24,22.51,100.9,0.017633747,78,1.138635321,72.1,5,150,8,309,167,71,293,96
3,18,19,25.5,24,23.11,100.9,0.01830854,88,1.143529045,72.1,4,150,8,26,10,1,8,9
3,18,20,26.4,24,22.77,101,0.017909481,82,1.141934951,72.0,3,150,10,0,0,0,0,0
3,18,21,26.6,24.8,23.82,101,0.019118915,87,1.139020162,75.3,4,120,9,0,0,0,0,0
3,18,22,26.5,24.5,23.44,101.1,0.018650859,85,1.141361704,74.0,2,120,8,0,0,0,0,0
3,18,23,26.6,24.6,23.54,101.1,0.018771245,85,1.140766557,74.4,2,120,8,0,0,0,0,0
3,18,24,24.5,23.8,23.2,101.1,0.018375456,94,1.149525039,71.3,2,30,8,0,0,0,0,0
3,19,1,24.5,23.9,23.34,101,0.018552791,95,1.148070078,71.7,4,100,10,0,0,0,0,0
3,19,2,24.5,24.2,23.75,101,0.019031821,98,1.147212106,72.9,4,120,10,0,0,0,0,0
3,19,3,24.2,23.1,22.34,101,0.017431627,91,1.15124351,68.6,5,90,10,0,0,0,0,0
3,19,4,24.1,23.2,22.52,100.9,0.017645798,93,1.150105344,69.0,4,120,10,0,0,0,0,0
3,19,5,24.2,23,22.2,100.8,0.017314887,90,1.149173633,68.3,3,100,9,0,0,0,0,0
3,19,6,24,23,22.28,100.8,0.017399138,92,1.149795565,68.3,3,60,10,0,0,0,0,0
3,19,7,24.4,23.2,22.41,100.9,0.017519342,90,1.149172968,69.0,3,230,9,74,28,4,21,24
3,19,8,23.5,22.9,22.34,101,0.01742111,95,1.153979061,67.8,3,150,10,398,151,20,47,131
3,19,9,23.3,22.8,22.27,101.1,0.017335682,96,1.156055376,67.4,3,160,10,718,334,90,141,243
3,19,10,26.6,24.5,23.4,101.1,0.018608607,84,1.14105619,74.0,0,0,9,989,460,124,152,335
3,19,11,27.9,24.1,22.34,101.1,0.017417351,73,1.138245611,72.3,2,170,9,1192,554,150,160,404
3,19,12,28.2,24.3,22.52,101.1,0.017610875,73,1.136768397,73.1,4,150,9,1315,710,303,304,407
3,19,13,28.4,24.2,22.3,101,0.017385946,71,1.135290055,72.8,3,120,8,1348,728,311,316,417
3,19,14,28.1,24,22.12,100.9,0.017212808,71,1.135602989,72.0,5,110,8,1290,697,297,328,399
3,19,15,28,24.1,22.31,100.8,0.017433443,73,1.134462631,72.5,4,140,8,1144,847,684,893,163
3,19,16,28.3,24.3,22.48,100.8,0.017627689,72,1.132989431,73.3,5,120,4,921,649,496,864,153
3,19,17,27.7,23.6,21.69,100.8,0.016769994,71,1.136773416,70.5,4,140,5,635,470,379,819,90
3,19,18,27.5,23.5,21.62,100.8,0.016698084,72,1.137657706,70.1,4,120,4,306,226,183,285,44
3,19,19,26.4,24,22.77,100.8,0.017948104,82,1.139604908,72.1,4,170,4,25,19,16,90,3
3,19,20,26.8,25.5,24.71,100.9,0.020224851,90,1.135175411,78.4,3,130,3,0,0,0,0,0
3,19,21,26.7,26,25.42,101,0.021103567,95,1.135126218,80.5,3,120,4,0,0,0,0,0
3,19,22,26.5,23,21.28,101.1,0.016293529,75,1.145577165,68.0,3,120,4,0,0,0,0,0
3,19,23,26.5,24.4,23.3,101.1,0.018488906,84,1.141650321,73.6,3,120,4,0,0,0,0,0
3,19,24,26.5,24.5,23.44,101.1,0.018650859,85,1.141361704,74.0,3,150,5,0,0,0,0,0
3,20,1,26.3,23.4,21.95,101,0.017009959,79,1.143924393,69.6,3,130,8,0,0,0,0,0
3,20,2,25.6,23.3,22.08,101,0.017149809,83,1.146353821,69.3,3,120,9,0,0,0,0,0
3,20,3,24.8,23.2,22.25,100.9,0.017350821,88,1.147932705,69.0,2,210,9,0,0,0,0,0
3,20,4,24.4,23.1,22.27,100.9,0.017365598,90,1.149449316,68.6,3,220,9,0,0,0,0,0
3,20,5,24.5,23.2,22.37,100.9,0.017477202,90,1.148862592,69.0,2,210,6,0,0,0,0,0
3,20,6,23.8,22.8,22.08,100.9,0.017160824,92,1.15214085,67.5,3,240,4,0,0,0,0,0
3,20,7,23.4,22.5,21.81,101,0.016859731,93,1.155382613,66.3,3,230,5,74,40,17,98,23
3,20,8,24,23,22.28,101,0.017362867,92,1.152142266,68.2,4,190,8,399,185,50,119,135
3,20,9,25.3,23.8,22.9,101.1,0.018037687,88,1.147048765,71.2,3,200,9,718,334,90,141,243
3,20,10,27.8,24,22.24,101.1,0.01730052,73,1.13883192,71.9,4,180,9,988,534,228,278,306
3,20,11,28.3,24.2,22.33,101.2,0.01738912,72,1.13790986,72.7,5,120,8,1191,786,539,574,247
3,20,12,28.4,24.2,22.29,101.2,0.017347039,71,1.137607381,72.7,4,100,6,1314,867,595,597,272
3,20,13,28.2,24,22.08,101.1,0.017132255,71,1.137619719,71.9,4,120,6,1346,949,725,736,224
3,20,14,28.4,24.2,22.3,101.1,0.017366473,71,1.136448718,72.7,3,180,5,1288,953,770,849,183
3,20,15,29,24.2,22.06,100.9,0.017153077,68,1.132326236,72.8,4,110,4,1142,845,682,891,162
3,20,16,28.7,24.2,22.18,100.9,0.01727924,69,1.133227922,72.8,0,0,4,918,679,549,956,131
3,20,17,28.4,24.3,22.45,100.8,0.017585583,72,1.132688276,73.3,2,120,4,632,467,377,817,90
3,20,18,27.7,24.2,22.57,100.8,0.017719749,75,1.13508563,72.9,2,120,4,303,231,191,276,40
3,20,19,26.8,23.6,22.05,100.8,0.01714837,77,1.139509281,70.5,2,160,3,24,18,15,86,3
3,20,20,26.7,23.2,21.5,101,0.016533385,75,1.143251079,68.8,3,130,3,0,0,0,0,0
3,20,21,26.6,23.3,21.69,101,0.016729265,76,1.143281743,69.2,2,130,0,0,0,0,0,0
3,20,22,26.6,23.2,21.54,101.1,0.016557106,75,1.144722261,68.8,2,150,1,0,0,0,0,0
3,20,23,26.5,23.2,21.58,101.1,0.016599113,76,1.145028953,68.8,2,130,3,0,0,0,0,0
3,20,24,26.4,23.5,22.06,101.1,0.017104505,79,1.144505386,70.0,2,150,3,0,0,0,0,0
3,21,1,26.4,24,22.77,101,0.017909481,82,1.141934951,72.0,2,190,5,0,0,0,0,0
3,21,2,26.3,24,22.81,101,0.017951652,83,1.142241017,72.0,2,180,4,0,0,0,0,0
3,21,3,26,23.4,22.07,101,0.017136169,81,1.14484544,69.7,3,200,6,0,0,0,0,0
3,21,4,25.2,23,21.81,100.9,0.016875865,83,1.147245963,68.2,3,230,6,0,0,0,0,0
3,21,5,24.8,22.8,21.68,100.9,0.016740073,85,1.149030386,67.4,3,240,8,0,0,0,0,0
3,21,6,24.4,23.4,22.69,100.9,0.017828817,92,1.148617104,69.8,4,240,8,0,0,0,0,0
3,21,7,23.3,22.6,21.99,100.9,0.017069406,94,1.154249177,66.7,3,200,9,74,52,40,230,12
3,21,8,23.8,23,22.36,101,0.017447138,94,1.152766303,68.2,0,0,5,399,281,215,508,66
3,21,9,26.5,24.8,23.86,101.1,0.019140958,87,1.140489183,75.3,2,190,5,717,506,386,601,120
3,21,10,26.7,24.3,23.08,101.1,0.018243234,82,1.14132664,73.2,2,190,5,987,533,228,278,306
3,21,11,26.8,24.3,23.05,101.2,0.018181451,82,1.142184892,73.2,3,150,8,1190,643,274,292,368
3,21,12,28.4,24.2,22.29,101.2,0.017347039,71,1.137607381,72.7,4,150,8,1312,610,165,166,445
3,21,13,28.4,24.2,22.3,101.1,0.017366473,71,1.136448718,72.7,3,150,9,1344,625,169,172,456
3,21,14,28.6,24.3,22.37,101,0.017462078,70,1.134402504,73.2,5,130,9,1285,694,296,327,398
3,21,15,28.7,24.3,22.33,100.8,0.017459303,70,1.131786001,73.3,5,150,8,1139,615,263,343,352
3,21,16,28.3,24.5,22.77,100.8,0.017950969,74,1.132417058,74.1,5,130,8,915,425,115,201,310
3,21,17,28.1,23.5,21.38,100.8,0.016446149,68,1.135839887,70.1,3,150,9,628,292,79,231,213
3,21,18,27.4,23.2,21.22,100.8,0.016276196,70,1.138788488,68.9,2,140,9,299,139,38,267,101
3,21,19,27.1,23.2,21.34,100.9,0.01638375,72,1.140864954,68.9,3,140,9,23,10,3,16,8
3,21,20,27,23.5,21.82,100.9,0.01688949,75,1.140341606,70.1,4,140,9,0,0,0,0,0
3,21,21,26.8,23.3,21.61,101,0.01664523,75,1.142669771,69.2,4,120,9,0,0,0,0,0
3,21,22,26.7,23.1,21.35,101.1,0.016362023,74,1.144690224,68.4,3,120,8,0,0,0,0,0
3,21,23,26.5,23,21.28,101.1,0.016293529,75,1.145577165,68.0,2,130,4,0,0,0,0,0
3,21,24,26.4,23,21.33,101.1,0.016335505,75,1.145884237,68.0,0,0,6,0,0,0,0,0
3,22,1,26,23.5,22.21,101,0.017291488,81,1.14456728,70.1,3,220,8,0,0,0,0,0
3,22,2,24.5,22.8,21.8,100.9,0.016866233,87,1.149961343,67.4,2,210,5,0,0,0,0,0
3,22,3,24,22.5,21.57,100.9,0.016624934,88,1.152331584,66.3,0,0,5,0,0,0,0,0
3,22,4,23.8,22.3,21.37,100.9,0.016411019,88,1.153494091,65.5,3,230,3,0,0,0,0,0
3,22,5,23.8,22.3,21.37,100.9,0.016411019,88,1.153494091,65.5,3,230,3,0,0,0,0,0
3,22,6,24,22.5,21.57,100.9,0.016624934,88,1.152331584,66.3,2,220,5,0,0,0,0,0
3,22,7,24,22.5,21.57,101,0.016607394,88,1.153505319,66.3,3,230,5,75,49,34,195,15
3,22,8,24.4,22.4,21.27,101,0.016290196,84,1.15252714,65.9,3,240,6,399,263,181,427,83
3,22,9,25.5,23.2,21.98,101.1,0.01701952,83,1.1481071,68.8,4,220,6,717,473,325,505,149
3,22,10,28,23.3,21.12,101.1,0.016123162,68,1.140175491,69.1,3,150,6,987,651,447,545,205
3,22,11,28.3,23.3,20.99,101.1,0.015997383,66,1.139265369,69.1,4,150,6,1189,785,538,573,246
3,22,12,28.6,23.2,20.71,101.1,0.015718269,64,1.13863087,68.7,5,150,6,1310,865,593,596,272
3,22,13,28.6,23.5,21.17,101,0.016199037,65,1.136647679,70.0,5,150,6,1342,946,723,734,224
3,22,14,28.4,23.4,21.11,100.9,0.016146583,66,1.136368814,69.6,3,120,5,1283,904,691,762,214
3,22,15,28,24,22.16,100.8,0.017274182,72,1.134745272,72.1,4,130,5,1136,750,514,671,235
3,22,16,28.5,24.5,22.7,100.8,0.017866687,72,1.13181531,74.1,5,180,6,911,492,210,366,282
3,22,17,28.2,24.5,22.81,100.8,0.017993119,74,1.132718229,74.1,4,150,8,625,338,144,421,193
3,22,18,27.3,23.8,22.14,100.8,0.017252101,75,1.137428335,71.3,4,150,8,296,138,37,254,100
3,22,19,26.4,23.4,21.91,100.9,0.016986461,78,1.142452305,69.7,5,120,9,21,14,10,56,4
3,22,20,26.5,24.5,23.44,100.9,0.01869066,85,1.139033049,74.1,5,160,6,0,0,0,0,0
3,22,21,26.6,23.6,22.12,101,0.017194889,78,1.142448873,70.4,5,120,5,0,0,0,0,0
3,22,22,26.4,23.4,21.91,101,0.016967902,78,1.143617784,69.6,4,170,5,0,0,0,0,0
3,22,23,26.4,23.3,21.77,101.1,0.016794922,77,1.145060082,69.2,4,160,5,0,0,0,0,0
3,22,24,26.3,23.2,21.66,101.1,0.016683145,77,1.145642947,68.8,4,160,5,0,0,0,0,0
3,23,1,26.4,23.5,22.06,101,0.017123146,79,1.143339984,70.0,3,150,8,0,0,0,0,0
3,23,2,26.5,23.8,22.45,101,0.017550784,80,1.142194143,71.2,2,220,8,0,0,0,0,0
3,23,3,25,23.8,23.02,100.9,0.018202393,91,1.145636681,71.3,2,220,10,0,0,0,0,0
3,23,4,24.5,23.7,23.07,100.9,0.018255815,94,1.147465394,71.0,2,220,10,0,0,0,0,0
3,23,5,24.3,23.3,22.59,100.9,0.017715912,92,1.14920606,69.4,0,0,6,0,0,0,0,0
3,23,6,24.2,23.2,22.48,100.9,0.01760364,92,1.149794344,69.0,2,240,8,0,0,0,0,0
3,23,7,24,23.2,22.56,101,0.01766961,94,1.151589748,69.0,3,220,8,75,35,9,54,25
3,23,8,24.8,23.5,22.67,101,0.017797109,90,1.148268828,70.1,3,190,9,399,186,50,119,135
3,23,9,26.4,23.7,22.34,101.1,0.017416764,80,1.14394644,70.8,4,230,9,717,333,90,140,243
3,23,10,28.5,24.5,22.69,101.1,0.017807011,72,1.135289693,74.0,4,150,9,986,459,124,152,334
3,23,11,28.6,24.6,22.8,101.1,0.017927138,72,1.134700402,74.4,3,170,9,1188,451,60,63,392
3,23,12,28.7,24.7,22.91,101.1,0.01804794,72,1.134110385,74.8,5,160,10,1309,497,66,66,432
3,23,13,27.7,24.5,23,101,0.018164115,77,1.136548268,74.0,5,150,10,1340,623,169,171,454
3,23,14,27.8,24.4,22.82,101,0.017960105,76,1.136532827,73.6,5,140,9,1280,595,161,178,434
3,23,15,27.9,24.4,22.78,100.9,0.017937725,75,1.135070094,73.7,5,160,9,1133,527,143,186,384
3,23,16,28.4,24.4,22.59,100.9,0.017727047,72,1.133561241,73.6,5,160,9,908,422,114,199,308
3,23,17,28,24.5,22.89,100.9,0.018057498,75,1.134480839,74.1,5,140,9,622,289,78,229,211
3,23,18,27.9,24.4,22.78,100.9,0.017937725,75,1.135070094,73.7,5,120,9,293,136,37,245,99
3,23,19,27.4,24.4,22.97,100.9,0.018148559,78,1.136583937,73.7,5,160,9,20,11,5,27,6
3,23,20,27.1,24.7,23.5,101,0.018743363,82,1.137789898,74.9,4,130,8,0,0,0,0,0
3,23,21,25.7,24,23.03,101.1,0.018185541,87,1.145248907,72.0,5,150,10,0,0,0,0,0
3,23,22,26.6,24.1,22.84,101.1,0.017965063,82,1.142203685,72.4,4,120,9,0,0,0,0,0
3,23,23,26.6,23.9,22.55,101.1,0.017647445,80,1.142770877,71.6,4,160,9,0,0,0,0,0
3,23,24,26.6,23.6,22.12,101.1,0.01717613,78,1.143613575,70.4,3,130,5,0,0,0,0,0
3,24,1,26.4,23.4,21.91,101,0.016967902,78,1.143617784,69.6,4,180,8,0,0,0,0,0
3,24,2,26.3,23.3,21.81,101,0.016855363,78,1.144201225,69.3,4,140,5,0,0,0,0,0
3,24,3,26,23.1,21.64,100.9,0.016692406,78,1.14450662,68.5,6,150,8,0,0,0,0,0
3,24,4,26.3,23.8,22.53,100.9,0.017654088,81,1.14164095,71.3,4,130,8,0,0,0,0,0
3,24,5,26,23.5,22.21,100.9,0.017310172,81,1.143400626,70.1,5,120,8,0,0,0,0,0
3,24,6,26.2,23.7,22.42,100.9,0.017538805,81,1.142228195,70.9,3,120,6,0,0,0,0,0
3,24,7,26.3,23.8,22.53,100.9,0.017654088,81,1.14164095,71.3,4,160,8,75,35,9,54,25
3,24,8,27,24.4,23.12,101,0.018297552,81,1.138961469,73.7,4,160,9,399,216,92,218,124
3,24,9,27.4,23.9,22.25,101,0.017329684,75,1.139167675,71.6,4,100,8,717,387,165,257,222
3,24,10,28.2,24.1,22.23,101.1,0.017291105,72,1.137337031,72.3,4,100,8,985,532,227,277,305
3,24,11,28.2,24,22.08,101.1,0.017132255,71,1.137619719,71.9,5,120,8,1187,783,537,572,246
3,24,12,28.5,25.5,24.12,101.1,0.019462001,79,1.132360469,78.2,5,100,6,1307,862,592,594,271
3,24,13,28.5,25.4,23.98,101.1,0.019293231,78,1.132658488,77.7,5,100,6,1338,722,308,313,414
3,24,14,28.7,24.7,22.91,101,0.018068045,72,1.132953024,74.8,4,60,8,1277,594,161,177,433
3,24,15,28.2,24.7,23.1,100.9,0.018299065,75,1.133300161,74.9,4,360,9,1130,525,142,186,383
3,24,16,28.3,24.8,23.2,100.9,0.018420867,75,1.132708729,75.3,5,90,9,905,489,209,364,280
3,24,17,28,24.5,22.88,101,0.018037599,75,1.135640509,74.0,3,120,8,618,408,280,808,128
3,24,18,27.4,24.4,22.97,101,0.018128779,78,1.137745541,73.6,3,100,6,289,135,36,236,98
3,24,19,27.3,24.3,22.86,101,0.018009737,78,1.138335923,73.2,3,100,9,19,10,4,25,6
3,24,20,27,24,22.54,101.1,0.017637348,78,1.14126596,72.0,4,90,8,0,0,0,0,0
3,24,21,26.8,23.4,21.75,101.1,0.016781218,75,1.143557615,69.6,3,120,6,0,0,0,0,0
3,24,22,27,25,23.95,101.2,0.019239104,85,1.13954107,76.1,5,90,9,0,0,0,0,0
3,24,23,26.9,25,23.99,101.2,0.019281425,86,1.13984562,76.1,4,120,8,0,0,0,0,0
3,24,24,26.8,24.8,23.75,101.2,0.018993827,85,1.140737249,75.2,4,90,6,0,0,0,0,0
3,25,1,26.8,24.7,23.61,101.1,0.01885003,84,1.139865763,74.9,4,140,6,0,0,0,0,0
3,25,2,26.8,24.7,23.61,101.2,0.018829938,84,1.141029002,74.8,4,120,4,0,0,0,0,0
3,25,3,26.4,23.4,21.91,101.1,0.016949381,78,1.144783263,69.6,5,160,5,0,0,0,0,0
3,25,4,26.4,23.2,21.62,101,0.016659409,77,1.144170217,68.9,3,200,8,0,0,0,0,0
3,25,5,25.8,23,21.57,101,0.016605547,79,1.146563295,68.1,3,210,8,0,0,0,0,0
3,25,6,25.7,22.9,21.46,101,0.016495492,79,1.147144659,67.7,3,210,8,0,0,0,0,0
3,25,7,25.4,22.4,20.85,101,0.015870559,77,1.149422438,65.8,3,220,8,75,35,10,54,26
3,25,8,25.6,23.4,22.22,101.1,0.017286004,83,1.14724435,69.6,5,180,9,399,186,50,119,135
3,25,9,27.8,24.5,22.96,101.1,0.018102075,77,1.13740577,74.0,6,150,9,716,272,36,56,236
3,25,10,28,24.7,23.17,101.2,0.018323111,77,1.137381906,74.8,5,150,10,985,650,446,544,204
3,25,11,28.7,25,23.34,101.1,0.018541043,74,1.133237278,76.0,5,130,6,1185,877,708,754,169
3,25,12,28.7,25.2,23.63,101.1,0.01887338,76,1.132649586,76.9,5,140,4,1305,966,780,783,186
3,25,13,28.6,25.2,23.66,101,0.018936399,76,1.131792951,76.9,4,150,4,1335,621,168,171,453
3,25,14,27.6,24.5,23.03,101,0.018206299,78,1.136851255,74.0,5,140,9,1275,688,294,324,394
3,25,15,27.5,24.5,23.07,101,0.01824849,78,1.137154442,74.0,4,100,8,1127,524,142,185,382
3,25,16,28.5,25,23.42,100.9,0.018666524,76,1.13152366,76.1,6,160,9,902,487,208,362,279
3,25,17,28.5,25.1,23.56,100.9,0.018832633,76,1.131230345,76.6,6,140,8,615,406,278,805,127
3,25,18,27.9,24.5,22.92,100.9,0.018099665,76,1.134782916,74.1,6,160,6,286,189,129,222,59
3,25,19,27.3,24.9,23.71,101,0.018987682,82,1.136599096,75.7,4,150,6,18,14,12,66,2
3,25,20,27,25,23.95,101.1,0.019259584,85,1.138378681,76.1,4,120,3,0,0,0,0,0
3,25,21,27,25,23.95,101.1,0.019259584,85,1.138378681,76.1,3,150,4,0,0,0,0,0
3,25,22,27,26,25.32,101.2,0.020932265,92,1.136539941,80.4,3,150,4,0,0,0,0,0
3,25,23,27,26,25.32,101.2,0.020932265,92,1.136539941,80.4,2,180,5,0,0,0,0,0
3,25,24,27,26,25.32,101.2,0.020932265,92,1.136539941,80.4,2,200,5,0,0,0,0,0
3,26,1,24.6,23.8,23.17,101.1,0.018333213,94,1.149214781,71.3,5,150,8,0,0,0,0,0
3,26,2,25.1,23.7,22.84,101.1,0.017964706,89,1.147948854,70.8,4,160,9,0,0,0,0,0
3,26,3,24,23.1,22.42,101,0.01751591,93,1.151866533,68.6,4,210,9,0,0,0,0,0
3,26,4,24.1,23.1,22.38,101,0.017473765,92,1.151554917,68.6,5,140,9,0,0,0,0,0
3,26,5,24.4,23.2,22.41,101,0.017500995,90,1.150344895,68.9,3,150,6,0,0,0,0,0
3,26,6,26.2,24.5,23.55,101,0.018797536,87,1.141114198,74.1,5,110,3,0,0,0,0,0
3,26,7,26.4,24.6,23.61,101.1,0.018855793,86,1.141377602,74.5,4,140,3,76,50,34,195,16
3,26,8,27.5,25,23.78,101.1,0.019048061,82,1.136860503,76.1,5,130,6,399,282,215,508,67
3,26,9,27.8,24.8,23.38,101.2,0.018571216,79,1.137696922,75.2,5,90,5,716,530,428,666,102
3,26,10,28.5,25,23.41,101.3,0.01858461,76,1.136154656,75.9,6,170,4,984,694,530,646,164
3,26,11,28.8,25.4,23.87,101.3,0.019124419,76,1.134070132,77.6,6,110,5,1184,781,536,570,245
3,26,12,29,25.6,24.08,101.3,0.019377407,76,1.13287241,78.5,6,140,6,1303,860,590,592,270
3,26,13,28.3,25,23.49,101.2,0.018689489,77,1.135600198,76.0,5,170,6,1333,940,718,729,222
3,26,14,28.9,26.6,25.5,101.1,0.02119808,84,1.127808402,83.0,5,170,5,1272,897,685,755,212
3,26,15,28.7,26,24.75,101,0.020254054,81,1.129096655,80.4,5,170,5,1123,792,605,789,187
3,26,16,29,26.5,25.33,101,0.021001089,82,1.126665051,82.6,5,150,5,898,633,484,842,150
3,26,17,29,26.5,25.33,101,0.021001089,82,1.126665051,82.6,5,150,5,611,330,141,411,189
3,26,18,28,26,24.98,101,0.020551098,85,1.131197945,80.4,5,160,8,283,209,169,213,40
3,26,19,27.8,25.7,24.64,101,0.020119918,85,1.132709831,79.1,3,160,4,17,13,10,58,2
3,26,20,27,24.6,23.4,101.1,0.018602225,82,1.139546896,74.4,2,130,4,0,0,0,0,0
3,26,21,26.6,24.3,23.12,101.1,0.018285441,83,1.141632135,73.2,6,180,5,0,0,0,0,0
3,26,22,26.2,24.2,23.13,101.2,0.018274254,85,1.14430833,72.8,3,180,4,0,0,0,0,0
3,26,23,26.3,24.3,23.23,101.3,0.018372961,85,1.144880049,73.1,4,150,3,0,0,0,0,0
3,26,24,26.6,23.3,21.68,101.2,0.016692504,76,1.145611604,69.1,3,180,4,0,0,0,0,0
3,27,1,26.5,23.4,21.87,101.2,0.016888849,77,1.145641713,69.5,3,190,5,0,0,0,0,0
3,27,2,26.3,23.8,22.53,101.1,0.017616036,81,1.143971923,71.2,3,190,5,0,0,0,0,0
3,27,3,26.1,23.5,22.17,101.1,0.017230748,81,1.145426492,70.0,3,200,4,0,0,0,0,0
3,27,4,25.5,23,21.69,101,0.016731628,81,1.14748848,68.1,3,210,5,0,0,0,0,0
3,27,5,25.1,23,21.85,100.9,0.016917924,84,1.147555071,68.2,4,180,5,0,0,0,0,0
3,27,6,24.8,22.9,21.83,100.9,0.01689178,85,1.14875753,67.8,3,180,6,0,0,0,0,0
3,27,7,24.5,22.1,20.79,101,0.015804756,81,1.153016883,64.7,4,190,8,76,35,10,54,26
3,27,8,24.6,22,20.6,101.1,0.015599341,80,1.154142585,64.3,0,0,9,400,186,50,119,135
3,27,9,25.1,23.4,22.42,101.3,0.01745963,87,1.151128316,69.6,3,240,9,716,333,90,140,243
3,27,10,26.5,24,22.73,101.3,0.017809683,81,1.145123215,71.9,3,180,9,983,457,124,151,333
3,27,11,27.5,24.5,23.07,101.3,0.018189014,78,1.140638094,73.9,4,150,9,1183,550,149,158,401
3,27,12,28,24,22.16,101.2,0.017197185,72,1.139385468,71.9,5,160,9,1301,494,65,65,429
3,27,13,28.3,24.6,22.91,101.2,0.018033654,74,1.136763892,74.3,5,160,10,1331,506,67,68,439
3,27,14,28.4,24.7,23.02,101.1,0.018174436,74,1.135014335,74.8,5,150,10,1269,590,160,176,430
3,27,15,28.4,25,23.45,101,0.018688214,76,1.132982339,76.1,8,160,9,1120,521,141,184,380
3,27,16,28,24.3,22.6,100.9,0.017734358,74,1.135053911,73.2,8,160,9,895,416,113,196,303
3,27,17,28,25,23.6,100.9,0.01887775,79,1.133028756,76.2,8,180,9,608,283,77,223,206
3,27,18,27.3,24.3,22.86,100.9,0.018029392,78,1.137173933,73.3,8,160,9,279,130,35,199,95
3,27,19,26.8,24.3,23.05,101,0.018220655,82,1.139857802,73.3,6,170,9,16,9,4,21,5
3,27,20,26.7,23.1,21.35,101.1,0.016362023,74,1.144690224,68.4,6,160,8,0,0,0,0,0
3,27,21,26.7,23.1,21.35,101.2,0.016343898,74,1.145854994,68.4,5,170,5,0,0,0,0,0
3,27,22,26.2,22.8,21.11,101.2,0.016098606,75,1.148210137,67.2,3,220,5,0,0,0,0,0
3,27,23,25.5,22.7,21.25,101.3,0.016224205,79,1.151811933,66.8,3,200,9,0,0,0,0,0
3,27,24,24.6,22.5,21.33,101.2,0.016320324,84,1.153979211,66.1,5,210,8,0,0,0,0,0
3,28,1,23.8,22,20.93,101.2,0.015917897,86,1.157818075,64.3,3,210,4,0,0,0,0,0
3,28,2,23.8,22,20.94,101.1,0.01593481,86,1.156643319,64.3,3,220,4,0,0,0,0,0
3,28,3,24,22.5,21.57,101.1,0.01658989,88,1.154679055,66.2,2,220,3,0,0,0,0,0
3,28,4,23.7,23,22.4,101,0.017489283,94,1.153078635,68.2,4,240,3,0,0,0,0,0
3,28,5,23.5,23,22.47,101,0.017573591,96,1.153703927,68.2,3,260,3,0,0,0,0,0
3,28,6,23.5,22.5,21.77,101,0.016817659,92,1.155069207,66.3,4,240,3,0,0,0,0,0
3,28,7,23.5,22.5,21.77,101,0.016817659,92,1.155069207,66.3,2,240,5,76,56,46,255,11
3,28,8,25.2,23.2,22.1,101.1,0.017145763,85,1.149034545,68.9,2,230,4,400,282,215,507,67
3,28,9,26.5,24.3,23.16,101.2,0.018308068,84,1.143102314,73.2,2,220,5,715,472,324,503,148
3,28,10,27.2,25.2,24.16,101.2,0.019487137,85,1.138341925,76.9,2,170,6,982,530,226,276,304
3,28,11,28.4,25.8,24.57,101.3,0.019972129,81,1.134074877,79.4,3,180,8,1181,833,636,677,197
3,28,12,28.6,25.8,24.5,101.2,0.019908856,80,1.13231604,79.4,5,150,5,1299,916,699,702,216
3,28,13,28.5,26,24.81,101.1,0.020317036,82,1.130853025,80.4,4,160,5,1328,936,715,726,221
3,28,14,28.3,25.8,24.61,101,0.02007913,82,1.130902902,79.5,4,130,5,1266,892,681,752,211
3,28,15,29.3,25.3,23.55,101,0.018808002,73,1.129399753,77.3,3,150,5,1117,787,601,784,186
3,28,16,28.5,25,23.42,101,0.018645983,76,1.132681409,76.1,4,150,5,891,588,404,702,185
3,28,17,28.3,25.3,23.91,101,0.019230682,79,1.132399338,77.4,5,160,6,604,399,274,795,125
