Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
1,31,2,24.8,23.0,22.0,100.5,0.017116935,86,1.143800375,68.4,3,110,4,0,0,0,0,0
1,31,3,24.8,23.0,22.0,100.4,0.017135227,86,1.142629561,68.4,0,0,0,0,0,0,0,0
1,31,4,25.0,23.0,21.9,100.4,0.017051064,85,1.142013471,68.4,0,0,0,0,0,0,0,0
1,31,5,24.7,22.8,21.7,100.4,0.016872043,85,1.143484076,67.6,0,0,0,0,0,0,0,0
1,31,6,24.4,22.7,21.7,100.4,0.016846527,87,1.144682695,67.3,0,0,4,0,0,0,0,0
1,31,7,24.0,22.5,21.6,100.5,0.01669545,88,1.147636644,66.5,0,0,9,81,44,18,54,25
1,31,8,26.0,23.0,21.5,100.5,0.016612346,78,1.140112348,68.3,3,130,9,404,295,235,488,60
1,31,9,28.4,23.4,21.1,100.6,0.016202405,66,1.132891011,69.8,4,110,6,719,557,464,701,94
1,31,10,29.6,23.5,20.8,100.6,0.015854745,60,1.129015669,70.1,5,110,5,988,765,637,777,128
1,31,11,30.0,23.5,20.6,100.5,0.015706054,58,1.126667808,70.1,5,100,5,1192,966,806,863,159
1,31,12,30.6,23.6,20.5,100.5,0.015610757,56,1.124610358,70.5,6,100,4,1318,705,293,295,412
1,31,13,30.2,23.6,20.7,100.5,0.015778163,58,1.125797683,70.5,6,100,9,1358,726,302,305,424
1,31,14,30.3,23.8,21.0,100.4,0.016069103,59,1.123794182,71.4,5,100,9,1308,700,291,313,409
1,31,15,30.3,23.9,21.1,100.4,0.016227056,59,1.123516044,71.8,4,110,9,1171,715,416,514,298
1,31,16,30.2,24.1,21.5,100.3,0.01660658,61,1.12209971,72.6,3,120,8,958,585,340,524,244
1,31,17,29.1,24.0,21.7,100.3,0.016908838,66,1.12565064,72.3,3,120,8,683,416,243,517,174
1,31,18,28.0,23.8,21.9,100.3,0.017053611,71,1.129506313,71.5,3,90,8,364,222,129,396,93
1,31,19,26.9,23.8,22.3,100.3,0.017516424,78,1.132826692,71.6,3,100,8,55,47,39,118,8
1,31,20,25.7,23.2,21.9,100.4,0.017064225,81,1.139315055,69.2,0,0,0,0,0,0,0,0
1,31,21,25.0,23.0,21.9,100.4,0.017051064,85,1.142013471,68.4,0,0,0,0,0,0,0,0
1,31,22,25.0,23.0,21.9,100.4,0.017051064,85,1.142013471,68.4,0,0,0,0,0,0,0,0
1,31,23,25.0,23.0,21.9,100.5,0.017032774,85,1.143183654,68.4,2,120,0,0,0,0,0,0
1,31,24,25.0,23.0,21.9,100.5,0.017032774,85,1.143183654,68.4,0,0,0,0,0,0,0,0
2,1,1,24.7,22.7,21.6,100.5,0.016702442,84,1.144926962,67.2,0,0,0,0,0,0,0,0
2,1,2,24.0,22.5,21.6,100.4,0.01671317,88,1.146462909,66.5,0,0,0,0,0,0,0,0
2,1,3,23.6,22.2,21.3,100.4,0.016433531,89,1.148511129,65.4,0,0,0,0,0,0,0,0
2,1,4,23.0,22.0,21.3,100.4,0.016390103,92,1.150916305,64.7,3,190,0,0,0,0,0,0
2,1,5,23.0,22.0,21.3,100.4,0.016390103,92,1.150916305,64.7,1,170,0,0,0,0,0,0
2,1,6,22.7,21.7,21.0,100.4,0.016077253,92,1.152648263,63.6,2,180,1,0,0,0,0,0
2,1,7,22.8,21.7,20.9,100.5,0.016018438,91,1.153512788,63.5,2,180,9,80,53,36,111,17
2,1,8,24.5,22.4,21.2,100.6,0.016318097,84,1.147526838,66.0,3,160,6,403,187,51,106,137
2,1,9,27.3,23.2,21.3,100.6,0.016354961,71,1.136766975,69.0,3,150,9,718,334,90,137,244
2,1,10,28.0,23.8,21.9,100.6,0.016995958,71,1.132986915,71.4,4,150,9,987,459,124,152,335
2,1,11,29.1,23.4,20.8,100.6,0.015909002,62,1.130787162,69.7,4,110,9,1192,644,275,294,369
2,1,12,30.0,24.4,22.0,100.5,0.017133292,63,1.124151738,73.8,4,90,8,1319,712,304,306,408
2,1,13,30.4,24.5,22.0,100.5,0.017127208,62,1.122681086,74.2,6,90,8,1359,632,171,173,461
2,1,14,30.8,24.2,21.4,100.5,0.016475583,58,1.122347983,72.9,5,90,9,1309,609,165,178,444
2,1,15,29.6,23.5,20.8,100.4,0.01589236,60,1.126704659,70.2,6,80,9,1173,545,148,182,398
2,1,16,30.4,24.6,22.1,100.3,0.017330327,63,1.120090904,74.7,5,90,9,959,633,434,670,199
2,1,17,28.6,24.0,21.9,100.3,0.017118963,69,1.127145128,72.3,5,80,6,684,369,158,337,212
2,1,18,28.4,24.0,22.0,100.4,0.017183555,70,1.128903117,72.3,6,100,8,364,169,46,142,124
2,1,19,27.4,23.8,22.1,100.4,0.017286696,74,1.132476493,71.5,4,110,9,56,30,13,39,17
2,1,20,26.6,23.8,22.4,100.5,0.017604262,79,1.136065554,71.5,5,130,8,0,0,0,0,0
2,1,21,26.5,23.7,22.3,100.5,0.017488529,79,1.136650365,71.1,4,120,6,0,0,0,0,0
2,1,22,26.4,23.8,22.5,100.6,0.017669322,81,1.137839492,71.4,3,150,8,0,0,0,0,0
2,1,23,26.1,23.7,22.5,100.6,0.017637943,82,1.139036062,71.0,3,130,8,0,0,0,0,0
2,1,24,26.0,23.7,22.5,100.6,0.01768008,83,1.139341758,71.0,2,150,8,0,0,0,0,0
2,2,1,25.4,23.6,22.6,100.5,0.017794743,86,1.14029228,70.7,1,130,6,0,0,0,0,0
2,2,2,25.4,23.6,22.6,100.5,0.017794743,86,1.14029228,70.7,2,90,6,0,0,0,0,0
2,2,3,25.2,23.4,22.4,100.5,0.017566258,86,1.141464341,69.9,4,120,3,0,0,0,0,0
2,2,4,25.0,23.4,22.5,100.4,0.017669311,88,1.140909649,70.0,3,150,3,0,0,0,0,0
2,2,5,24.6,23.3,22.5,100.4,0.017682324,90,1.142419115,69.6,2,150,3,0,0,0,0,0
2,2,6,23.8,22.8,22.1,100.4,0.017250806,92,1.146270148,67.7,3,180,5,0,0,0,0,0
2,2,7,23.5,22.7,22.1,100.5,0.017207335,93,1.148650336,67.3,3,190,5,79,52,36,111,16
2,2,8,25.0,23.3,22.3,100.5,0.017495103,87,1.142357139,69.5,3,170,6,402,265,182,382,83
2,2,9,28.0,24.0,22.2,100.6,0.017312917,72,1.132425174,72.2,5,160,6,718,474,325,493,149
2,2,10,30.0,25.0,22.9,100.6,0.018095589,67,1.123578521,76.2,5,110,6,987,652,447,546,205
2,2,11,30.4,25.0,22.7,100.6,0.017927075,65,1.122393437,76.2,4,120,6,1193,787,540,578,247
2,2,12,30.4,25.1,22.9,100.6,0.018093213,65,1.122102102,76.6,5,140,6,1320,930,710,715,220
2,2,13,31.0,25.0,22.5,100.5,0.017695162,62,1.119471503,76.2,5,150,5,1360,1040,861,868,179
2,2,14,31.6,24.0,20.7,100.4,0.015841072,54,1.119400377,72.1,6,130,3,1310,1028,858,925,170
2,2,15,31.2,23.6,20.3,100.4,0.015378758,53,1.121684629,70.5,7,140,1,1174,915,763,944,152
2,2,16,30.4,23.8,20.9,100.4,0.01602721,58,1.123497733,71.4,4,110,0,960,749,625,966,125
2,2,17,29.3,23.8,21.4,100.3,0.016507614,64,1.125613186,71.5,8,140,0,685,534,445,847,89
2,2,18,28.6,23.7,21.5,100.4,0.016624645,67,1.129142266,71.0,5,140,0,365,285,237,449,47
2,2,19,27.8,23.6,21.7,100.4,0.016803646,71,1.131826551,70.7,4,110,0,56,43,36,112,7
2,2,20,26.8,23.8,22.3,100.4,0.017539261,78,1.134293671,71.5,4,110,0,0,0,0,0,0
2,2,21,26.2,23.4,22.0,100.5,0.017145211,79,1.138400681,69.9,5,120,0,0,0,0,0,0
2,2,22,26.4,23.4,21.9,100.5,0.017061076,78,1.137790389,69.9,7,100,0,0,0,0,0,0
2,2,23,26.2,23.4,22.0,100.6,0.017126497,79,1.139566785,69.8,4,110,0,0,0,0,0,0
2,2,24,26.0,23.4,22.1,100.6,0.017210654,81,1.140178515,69.9,3,100,0,0,0,0,0,0
2,3,1,26.0,23.2,21.8,100.6,0.016901056,79,1.14073105,69.1,3,100,0,0,0,0,0,0
2,3,2,25.6,23.2,21.9,100.5,0.017087777,82,1.140789526,69.1,2,110,0,0,0,0,0,0
2,3,3,25.6,23.3,22.1,100.5,0.017242438,83,1.140513506,69.5,3,110,4,0,0,0,0,0
2,3,4,25.4,23.0,21.7,100.5,0.016864529,82,1.141952677,68.4,4,110,4,0,0,0,0,0
2,3,5,25.4,22.4,20.9,100.5,0.015957956,78,1.143575535,66.0,3,100,3,0,0,0,0,0
2,3,6,25.0,22.5,21.2,100.6,0.016257649,81,1.145710929,66.4,0,0,4,0,0,0,0,0
2,3,7,23.8,22.2,21.2,100.6,0.016314788,87,1.150237866,65.3,2,150,5,78,58,47,146,11
2,3,8,26.2,23.0,21.4,100.7,0.0164919,76,1.141833354,68.2,2,150,4,401,264,181,383,83
2,3,9,28.5,23.0,20.5,100.7,0.015527605,63,1.134841184,68.1,3,120,6,717,333,90,137,243
2,3,10,29.9,23.0,19.9,100.7,0.014942238,56,1.130636743,68.1,5,120,9,987,459,124,152,335
2,3,11,29.9,22.7,19.4,100.7,0.01448921,54,1.131441526,66.9,8,100,9,1193,644,275,295,369
2,3,12,30.8,23.5,20.3,100.7,0.015333884,55,1.12659615,70.0,3,150,8,1320,713,304,306,409
2,3,13,30.8,23.6,20.4,100.7,0.015489343,55,1.126321405,70.4,6,100,8,1361,898,616,622,282
2,3,14,31.0,23.6,20.3,100.6,0.015424558,54,1.124577303,70.4,5,120,6,1311,1003,830,895,173
2,3,15,30.4,23.3,20.1,100.5,0.015229131,55,1.126025318,69.3,7,110,3,1175,916,764,945,152
2,3,16,30.0,23.5,20.6,100.4,0.015724875,58,1.125513526,70.2,7,100,0,961,750,625,969,125
2,3,17,29.5,23.5,20.8,100.4,0.015934247,61,1.127002931,70.2,5,100,0,685,535,446,848,89
2,3,18,28.6,23.4,21.0,100.5,0.016137225,65,1.13113027,69.8,5,120,0,366,271,219,449,52
2,3,19,26.4,23.4,21.9,100.5,0.017061076,78,1.137790389,69.9,4,120,4,56,44,36,113,7
2,3,20,26.2,23.3,21.9,100.5,0.016989996,79,1.138677221,69.5,4,120,0,0,0,0,0,0
2,3,21,25.7,21.7,19.7,100.6,0.014787023,71,1.145667212,63.4,2,100,0,0,0,0,0,0
2,3,22,25.7,21.9,20.0,100.6,0.015077508,72,1.1451448,64.1,2,120,0,0,0,0,0,0
2,3,23,25.6,21.7,19.7,100.7,0.014812086,71,1.147144761,63.3,2,130,0,0,0,0,0,0
2,3,24,25.4,21.8,20.0,100.6,0.01505742,73,1.146331654,63.7,2,140,0,0,0,0,0,0
2,4,1,25.0,22.0,20.4,100.6,0.015516761,77,1.14704248,64.5,3,130,0,0,0,0,0,0
2,4,2,24.8,21.9,20.4,100.5,0.015471221,78,1.146753391,64.2,2,140,0,0,0,0,0,0
2,4,3,23.2,21.0,19.7,100.5,0.014849205,82,1.154070884,61.0,2,160,0,0,0,0,0,0
2,4,4,23.0,20.9,19.7,100.4,0.014808154,83,1.153775538,60.6,2,170,0,0,0,0,0,0
2,4,5,22.8,20.8,19.6,100.5,0.014735691,84,1.155836734,60.3,2,160,0,0,0,0,0,0
2,4,6,21.8,20.2,19.2,100.5,0.014324511,87,1.160504936,58.2,2,180,0,0,0,0,0,0
2,4,7,21.8,20.1,19.0,100.6,0.014173104,86,1.161936153,57.8,2,180,3,77,42,18,56,24
2,4,8,23.9,21.3,19.9,100.6,0.014965397,80,1.15228669,62.0,4,190,8,400,186,50,107,136
2,4,9,25.7,22.4,20.7,100.7,0.015797108,76,1.144989747,65.9,4,180,9,716,333,90,138,243
2,4,10,28.2,23.4,21.2,100.8,0.016249031,67,1.135813665,69.7,3,170,9,987,459,124,152,335
2,4,11,29.6,24.0,21.5,100.8,0.016601846,63,1.129936704,72.0,3,150,9,1193,555,150,161,405
2,4,12,29.7,24.0,21.5,100.7,0.016579201,63,1.128483022,72.1,7,100,9,1321,713,305,307,409
2,4,13,31.0,23.7,20.5,100.6,0.015580774,55,1.124301752,70.8,4,90,8,1361,735,314,317,421
2,4,14,31.0,23.5,20.2,100.5,0.015287785,54,1.12370056,70.1,6,100,8,1312,1030,860,927,170
2,4,15,30.2,24.0,21.3,100.5,0.016408196,60,1.1246866,72.1,7,100,1,1176,917,765,947,152
2,4,16,29.8,24.2,21.8,100.4,0.01691498,63,1.124158581,73.0,6,120,0,962,751,626,971,125
2,4,17,29.0,23.5,21.0,100.4,0.016143773,63,1.128497236,70.2,5,90,0,686,371,158,344,212
2,4,18,27.8,24.2,22.5,100.5,0.01773655,75,1.131301641,73.0,4,120,8,366,139,18,59,121
2,4,19,27.0,24.0,22.6,100.5,0.017753402,78,1.134287057,72.3,3,100,10,56,26,7,22,19
2,4,20,26.5,23.5,22.0,100.6,0.017156016,78,1.138373307,70.2,4,130,9,0,0,0,0,0
2,4,21,26.1,23.4,22.0,100.7,0.017149896,80,1.141038966,69.8,3,110,10,0,0,0,0,0
2,4,22,25.7,23.4,22.2,100.7,0.017318254,83,1.142265308,69.8,5,150,10,0,0,0,0,0
2,4,23,25.7,23.6,22.5,100.7,0.017630399,84,1.141707845,70.6,4,170,10,0,0,0,0,0
2,4,24,25.5,23.5,22.4,100.7,0.017558244,85,1.142601324,70.2,2,170,9,0,0,0,0,0
2,5,1,24.5,23.2,22.4,100.6,0.017532466,90,1.14534776,69.1,3,180,4,0,0,0,0,0
2,5,2,24.3,23.0,22.2,100.6,0.017309182,90,1.146518184,68.3,4,170,0,0,0,0,0,0
2,5,3,23.9,22.6,21.8,100.5,0.016887896,90,1.147677165,66.9,3,160,0,0,0,0,0,0
2,5,4,23.0,22.4,21.8,100.5,0.016966279,95,1.151023733,66.1,2,180,0,0,0,0,0,0
2,5,5,22.6,22.1,21.6,100.5,0.016688511,96,1.153081773,65.0,3,180,0,0,0,0,0,0
2,5,6,22.4,22.0,21.5,100.5,0.016625141,97,1.15397657,64.7,2,160,0,0,0,0,0,0
2,5,7,22.4,22.0,21.5,100.6,0.016608002,97,1.155155807,64.6,3,160,3,77,54,41,132,13
2,5,8,24.8,22.8,21.7,100.6,0.016793912,85,1.145517481,67.6,4,180,5,399,281,215,457,66
2,5,9,27.4,24.0,22.4,100.7,0.017546073,76,1.1353997,72.2,4,160,5,716,472,324,495,148
2,5,10,27.6,24.0,22.3,100.7,0.017461867,74,1.134794074,72.1,4,150,6,987,533,228,279,305
2,5,11,29.0,24.4,22.4,100.6,0.017533951,69,1.128287173,73.8,3,130,8,1194,788,540,579,247
2,5,12,29.8,24.4,22.1,100.6,0.01719745,65,1.125900145,73.7,7,110,6,1322,978,790,795,188
2,5,13,29.6,24.2,21.8,100.6,0.016959646,64,1.127063256,72.9,5,100,4,1362,1008,814,822,194
2,5,14,30.0,24.4,22.0,100.5,0.017133292,63,1.124151738,73.8,4,120,4,1313,1031,860,928,170
2,5,15,30.4,24.0,21.2,100.4,0.016343763,59,1.122940564,72.2,6,120,1,1177,918,765,948,153
2,5,16,29.4,23.2,20.4,100.3,0.015530415,60,1.126965987,69.1,6,110,0,963,751,626,971,125
2,5,17,28.9,24.0,21.8,100.4,0.016973376,67,1.12740512,72.2,5,110,0,687,525,435,849,91
2,5,18,28.4,24.3,22.5,100.4,0.017664704,72,1.128053927,73.5,6,100,3,366,271,219,452,52
2,5,19,27.4,24.1,22.5,100.4,0.017764257,76,1.131631098,72.7,3,100,4,56,44,36,117,7
2,5,20,26.4,23.5,22.1,100.5,0.017216924,79,1.13751297,70.3,4,100,0,0,0,0,0,0
2,5,21,26.0,23.5,22.2,100.5,0.017385294,81,1.138734006,70.3,3,120,0,0,0,0,0,0
2,5,22,26.0,23.7,22.5,100.6,0.01768008,83,1.139341758,71.0,0,0,0,0,0,0,0,0
2,5,23,25.8,23.6,22.4,100.7,0.017588262,83,1.141401133,70.6,0,0,0,0,0,0,0,0
2,5,24,25.4,23.5,22.5,100.7,0.01760038,85,1.142908739,70.2,0,0,0,0,0,0,0,0
2,6,1,25.0,23.3,22.3,100.6,0.017476493,87,1.143527092,69.5,0,0,0,0,0,0,0,0
2,6,2,24.7,23.5,22.7,100.6,0.017914324,91,1.143895641,70.3,2,210,0,0,0,0,0,0
2,6,3,24.2,23.0,22.2,100.5,0.017369564,90,1.145655488,68.4,0,0,0,0,0,0,0,0
2,6,4,23.7,22.7,22.0,100.5,0.017123124,92,1.148027695,67.3,0,0,0,0,0,0,0,0
2,6,5,23.5,22.7,22.1,100.5,0.017207335,93,1.148650336,67.3,2,220,0,0,0,0,0,0
2,6,6,23.2,22.5,21.9,100.6,0.017014307,94,1.151304914,66.5,3,200,6,0,0,0,0,0
2,6,7,24.0,23.0,22.3,100.6,0.017435557,92,1.147448864,68.4,3,220,10,76,41,17,57,23
2,6,8,25.0,23.2,22.2,100.6,0.017321841,86,1.143803725,69.1,3,180,8,398,215,92,196,123
2,6,9,26.7,23.5,21.9,100.7,0.017053094,77,1.13892825,70.2,4,170,8,715,504,385,589,119
2,6,10,28.9,24.0,21.8,100.7,0.016915133,67,1.130876945,72.1,3,160,5,987,696,531,651,164
2,6,11,30.4,23.5,20.4,100.6,0.015519895,56,1.12663164,70.1,3,120,5,1194,913,756,810,158
2,6,12,30.8,23.8,20.7,100.6,0.015821381,56,1.124617123,71.2,4,90,3,1322,1011,837,843,174
2,6,13,30.6,23.8,20.8,100.6,0.015905119,57,1.125209878,71.3,3,100,3,1363,1043,863,871,180
2,6,14,31.2,24.0,20.9,100.5,0.015989116,55,1.121727616,72.1,5,100,3,1314,972,785,847,187
2,6,15,31.2,24.5,21.7,100.4,0.016811292,58,1.119169125,74.2,5,110,4,1178,872,704,873,168
2,6,16,30.6,24.8,22.4,100.4,0.017553698,63,1.120078045,75.5,4,100,4,964,521,222,347,298
2,6,17,29.0,24.2,22.1,100.3,0.017270945,68,1.125385333,73.1,5,90,8,688,371,159,349,213
2,6,18,28.0,24.4,22.8,100.3,0.01801506,75,1.12780945,74.0,5,90,8,367,242,166,452,76
2,6,19,27.2,24.4,23.1,100.4,0.018332462,80,1.131379756,73.9,5,100,6,56,39,30,98,9
2,6,20,26.7,24.3,23.1,100.4,0.018381444,82,1.133179646,73.6,3,100,5,0,0,0,0,0
2,6,21,26.5,24.3,23.2,100.5,0.018446016,84,1.134950953,73.5,3,130,8,0,0,0,0,0
2,6,22,26.5,24.3,23.2,100.5,0.018446016,84,1.134950953,73.5,3,90,8,0,0,0,0,0
2,6,23,26.4,24.3,23.2,100.6,0.018468415,84,1.136419773,73.5,3,100,8,0,0,0,0,0
2,6,24,26.2,24.2,23.1,100.6,0.018391642,85,1.137315367,73.1,2,100,6,0,0,0,0,0
2,7,1,26.0,24.1,23.1,100.6,0.018315516,86,1.138211043,72.7,2,150,8,0,0,0,0,0
2,7,2,25.7,23.8,22.8,100.5,0.017983628,86,1.138811372,71.5,3,170,6,0,0,0,0,0
2,7,3,25.6,23.7,22.7,100.5,0.017867782,86,1.139398823,71.1,2,210,6,0,0,0,0,0
2,7,4,24.6,23.4,22.6,100.4,0.017837959,91,1.142141218,70.0,0,0,3,0,0,0,0,0
2,7,5,24.4,23.4,22.7,100.5,0.017903543,92,1.14393001,70.0,2,180,4,0,0,0,0,0
2,7,6,24.3,23.3,22.6,100.5,0.017790161,92,1.144517391,69.6,2,180,4,0,0,0,0,0
2,7,7,24.3,23.2,22.5,100.5,0.017635259,91,1.144794576,69.2,2,180,5,75,49,34,112,16
2,7,8,26.2,24.0,22.9,100.6,0.018071242,84,1.137884701,72.3,3,180,6,397,262,180,387,82
2,7,9,27.4,24.4,23.0,100.6,0.018208144,78,1.133099127,73.8,0,0,6,715,472,324,496,148
2,7,10,28.5,25.0,23.4,100.7,0.018707733,76,1.129208162,76.3,0,0,6,987,651,447,548,205
2,7,11,31.0,24.7,22.0,100.6,0.017180757,60,1.121487285,74.9,2,110,6,1194,842,643,689,199
2,7,12,31.5,25.0,22.3,100.6,0.017464173,59,1.119150406,76.2,4,100,5,1323,615,167,168,449
2,7,13,31.6,25.3,22.7,100.5,0.017943094,61,1.116834575,77.5,4,90,9,1364,634,172,173,462
2,7,14,31.8,25.4,22.8,100.5,0.018027099,60,1.115955606,77.9,5,90,9,1315,1006,832,898,174
2,7,15,31.0,25.1,22.6,100.4,0.017882165,62,1.11803075,76.7,4,90,3,1179,902,746,926,156
2,7,16,29.6,24.8,22.7,100.3,0.017995201,68,1.121883915,75.6,5,100,3,965,714,577,901,137
2,7,17,28.4,24.7,23.0,100.3,0.018336472,74,1.125748061,75.2,4,90,4,688,372,159,351,213
2,7,18,28.0,24.4,22.8,100.3,0.01801506,75,1.12780945,74.0,4,90,8,367,198,85,285,114
2,7,19,27.1,24.4,23.1,100.4,0.018374667,80,1.131681974,74.0,3,90,8,56,26,7,23,19
2,7,20,27.0,24.4,23.1,100.4,0.018416879,81,1.131984393,74.0,4,100,9,0,0,0,0,0
2,7,21,26.8,24.5,23.3,100.5,0.018643992,83,1.133465417,74.3,4,100,9,0,0,0,0,0
2,7,22,26.8,24.5,23.3,100.6,0.018623911,83,1.134628809,74.3,4,100,9,0,0,0,0,0
2,7,23,26.8,24.4,23.2,100.6,0.018461376,82,1.134916767,73.9,3,90,6,0,0,0,0,0
2,7,24,26.4,24.2,23.1,100.6,0.018307208,84,1.136705897,73.1,4,90,6,0,0,0,0,0
2,8,1,26.0,24.6,23.8,100.5,0.019145677,89,1.135607246,74.8,4,100,10,0,0,0,0,0
2,8,2,25.4,24.0,23.2,100.5,0.018428387,89,1.13916401,72.3,3,100,9,0,0,0,0,0
2,8,3,25.2,24.0,23.2,100.5,0.018512872,91,1.139777286,72.3,3,90,6,0,0,0,0,0
2,8,4,25.2,24.0,23.2,100.4,0.018532379,91,1.138608501,72.4,2,100,6,0,0,0,0,0
2,8,5,25.0,24.2,23.6,100.4,0.018938255,94,1.138650736,73.2,3,90,5,0,0,0,0,0
2,8,6,24.8,23.6,22.8,100.5,0.018047819,91,1.14213675,70.7,2,100,5,0,0,0,0,0
2,8,7,24.6,23.5,22.8,100.5,0.017975369,91,1.143033321,70.4,0,0,9,74,28,4,12,24
2,8,8,26.0,23.0,21.5,100.6,0.016594107,78,1.141279384,68.3,0,0,10,396,151,20,43,131
2,8,9,27.8,23.0,20.8,100.6,0.015838918,67,1.135796562,68.2,3,150,10,715,272,36,55,236
2,8,10,29.2,23.3,20.6,100.6,0.015712574,61,1.130761371,69.3,3,120,10,987,459,124,153,335
2,8,11,29.8,24.5,22.2,100.6,0.017359411,65,1.125614921,74.1,5,100,9,1194,454,60,64,394
2,8,12,30.2,24.8,22.5,100.6,0.017681137,65,1.123565268,75.4,5,110,10,1323,615,167,168,449
2,8,13,30.6,25.0,22.6,100.6,0.017842855,64,1.121802058,76.2,4,120,9,1365,901,618,623,283
2,8,14,30.4,24.6,22.1,100.6,0.017269733,63,1.123547619,74.5,4,90,6,1316,868,596,643,273
2,8,15,30.1,24.6,22.2,100.5,0.017416038,64,1.123284082,74.6,3,90,6,1179,778,534,663,244
2,8,16,30.0,24.7,22.4,100.5,0.017621569,65,1.123293535,75.0,3,90,6,966,449,122,190,327
2,8,17,29.2,24.8,22.9,100.5,0.01812278,70,1.125383801,75.5,5,90,9,688,262,35,77,227
2,8,18,28.0,24.5,22.9,100.5,0.018137503,75,1.129842159,74.3,4,100,10,367,139,18,63,121
2,8,19,26.5,23.8,22.5,100.5,0.017646389,80,1.136369835,71.5,4,110,10,56,26,7,23,19
2,8,20,26.3,23.6,22.3,100.5,0.017415547,80,1.137539353,70.7,4,100,9,0,0,0,0,0
2,8,21,26.0,23.7,22.5,100.6,0.01768008,83,1.139341758,71.0,2,100,9,0,0,0,0,0
2,8,22,26.0,23.8,22.6,100.6,0.017837911,83,1.1390607,71.4,2,110,10,0,0,0,0,0
2,8,23,25.8,23.7,22.6,100.7,0.017745328,84,1.141120891,71.0,2,110,8,0,0,0,0,0
2,8,24,25.6,23.8,22.8,100.7,0.017987427,86,1.14145284,71.4,0,0,6,0,0,0,0,0
2,9,1,25.3,23.8,22.9,100.6,0.018133181,88,1.141205645,71.5,0,0,4,0,0,0,0,0
2,9,2,25.1,23.6,22.7,100.6,0.01790228,88,1.142383,70.7,0,0,3,0,0,0,0,0
2,9,3,24.7,23.2,22.3,100.6,0.017448197,88,1.144729528,69.1,0,0,0,0,0,0,0,0
2,9,4,24.6,23.0,22.1,100.5,0.017201119,87,1.14441792,68.4,0,0,0,0,0,0,0,0
2,9,5,24.4,22.9,22.0,100.6,0.017114285,88,1.146482393,68.0,0,0,0,0,0,0,0,0
2,9,6,23.9,22.6,21.8,100.6,0.016870096,90,1.148851141,66.8,0,0,3,0,0,0,0,0
2,9,7,24.0,22.7,21.9,100.6,0.01697894,90,1.148268878,67.2,1,200,5,74,34,9,31,25
2,9,8,25.3,23.4,22.3,100.7,0.017486711,85,1.143494917,69.8,3,190,9,395,214,91,198,122
2,9,9,28.6,25.0,23.4,100.8,0.01864488,75,1.130065795,76.2,3,150,8,714,332,90,138,242
2,9,10,28.4,24.8,23.2,100.8,0.018398989,75,1.131249515,75.4,3,150,9,987,533,228,279,305
2,9,11,30.6,25.2,22.9,100.7,0.018154878,65,1.122369811,77.0,7,90,8,1195,789,541,580,248
2,9,12,32.3,25.7,23.1,100.7,0.018282221,59,1.115901205,79.1,5,80,6,1324,933,713,718,221
2,9,13,32.0,25.8,23.3,100.7,0.01857951,61,1.116479854,79.5,8,90,5,1365,1065,888,896,177
2,9,14,31.0,25.4,23.1,100.6,0.018342958,64,1.11945172,77.9,5,90,0,1316,1027,856,924,171
2,9,15,30.5,25.0,22.7,100.5,0.017905642,64,1.120946017,76.3,3,100,0,1180,921,768,954,153
2,9,16,30.2,24.7,22.4,100.5,0.017537413,64,1.122700666,75.0,4,120,0,966,754,628,972,125
2,9,17,29.8,25.0,22.9,100.5,0.018200573,68,1.123018465,76.3,5,100,0,689,537,448,851,89
2,9,18,29.2,24.7,22.7,100.4,0.017978789,70,1.124516981,75.1,6,100,0,367,286,239,452,48
2,9,19,27.7,24.0,22.3,100.5,0.017458596,74,1.132169607,72.2,3,100,0,56,39,30,102,9
2,9,20,26.4,23.9,22.6,100.6,0.01782776,81,1.137557719,71.8,3,120,5,0,0,0,0,0
2,9,21,26.1,23.9,22.8,100.7,0.017934959,83,1.139639085,71.8,4,100,6,0,0,0,0,0
2,9,22,26.1,23.9,22.8,100.8,0.017915709,83,1.140805121,71.8,4,110,5,0,0,0,0,0
2,9,23,26.0,24.0,22.9,100.8,0.018116833,85,1.140827892,72.2,3,100,5,0,0,0,0,0
2,9,24,25.8,23.8,22.7,100.8,0.017883942,85,1.142006628,71.4,3,90,0,0,0,0,0,0
2,10,1,25.3,23.7,22.8,100.7,0.017956165,88,1.142656039,71.0,0,0,0,0,0,0,0,0
2,10,2,25.0,23.5,22.6,100.7,0.017768986,88,1.144140448,70.2,0,0,0,0,0,0,0,0
2,10,3,25.0,23.5,22.6,100.7,0.017768986,88,1.144140448,70.2,0,0,5,0,0,0,0,0
2,10,4,24.8,23.5,22.7,100.7,0.017853327,90,1.144757536,70.3,0,0,9,0,0,0,0,0
2,10,5,24.4,23.0,22.1,100.6,0.017267069,89,1.146208371,68.3,0,0,0,0,0,0,0,0
2,10,6,23.3,22.5,21.9,100.7,0.016954562,93,1.152168332,66.4,0,0,0,0,0,0,0,0
2,10,7,23.2,22.3,21.6,100.7,0.016697973,93,1.153020166,65.7,2,230,9,73,54,44,150,10
2,10,8,24.6,23.0,22.1,100.7,0.017164642,87,1.146760815,68.3,0,0,4,395,292,236,516,56
