Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
3,9,4,19.0,18.0,17.2,100.3,0.012641532,91,1.172396718,51.1,5,300,10,0,0,0,0,0
3,9,5,19.0,17.5,16.4,100.3,0.012021199,87,1.173543861,49.5,5,290,10,0,0,0,0,0
3,9,6,19.1,17.5,16.4,100.3,0.011979704,86,1.173219094,49.5,5,290,4,0,0,0,0,0
3,9,7,19.1,17.1,15.7,100.4,0.011479973,82,1.175315287,48.2,5,300,9,97,40,7,41,33
3,9,8,19.0,17.5,16.4,100.4,0.012008364,87,1.174737679,49.4,8,270,8,394,193,62,149,131
3,9,9,19.0,17.1,15.8,100.4,0.011521404,83,1.175640694,48.2,4,280,9,675,280,51,81,229
3,9,10,19.0,17.2,16.0,100.5,0.011629851,84,1.176610227,48.5,3,270,10,915,302,23,28,279
3,9,11,19.0,17.6,16.6,100.5,0.012118445,87,1.175703592,49.7,6,270,10,1096,362,27,29,334
3,9,12,19.2,17.7,16.6,100.6,0.012145837,87,1.17601753,50.0,3,300,10,1207,398,30,30,368
3,9,13,20.0,18.1,16.8,100.6,0.012311514,84,1.172501861,51.2,8,290,10,1240,409,31,31,378
3,9,14,21.0,18.0,16.1,100.7,0.011758338,75,1.170698343,50.9,6,290,10,1193,394,30,33,364
3,9,15,22.0,19.0,17.2,100.7,0.012614861,76,1.165157105,54.1,6,290,10,1069,353,27,34,326
3,9,16,23.0,19.5,17.5,100.6,0.012868522,73,1.159606079,55.7,6,270,8,876,429,137,232,292
3,9,17,23.5,19.9,17.9,100.6,0.01319411,72,1.157058157,57.1,3,270,9,627,260,48,129,213
3,9,18,23.0,19.5,17.5,100.7,0.012854004,73,1.160785315,55.7,3,270,5,340,223,151,440,72
3,9,19,22.5,19.0,17.0,100.7,0.012407156,72,1.16356745,54.0,4,270,4,58,40,29,163,10
3,9,20,21.0,19.5,18.5,100.8,0.013672286,87,1.168332365,55.7,4,270,9,0,0,0,0,0
3,9,21,19.3,18.3,17.5,100.8,0.012827596,91,1.176687512,51.8,4,270,5,0,0,0,0,0
3,9,22,18.8,18.0,17.3,100.9,0.012645482,93,1.180210667,50.9,2,290,4,0,0,0,0,0
3,9,23,19.0,18.0,17.2,101.0,0.012549215,91,1.180750713,50.8,2,330,1,0,0,0,0,0
3,9,24,19.8,18.0,16.8,101.0,0.012216834,84,1.178143422,50.8,0,0,8,0,0,0,0,0
3,10,1,19.8,18.5,17.6,101.0,0.012846171,89,1.176975443,52.4,3,270,10,0,0,0,0,0
3,10,2,20.0,17.6,16.0,101.1,0.01162686,79,1.179602691,49.5,1,270,10,0,0,0,0,0
3,10,3,19.3,17.5,16.3,101.1,0.011794796,84,1.182112833,49.2,2,270,4,0,0,0,0,0
3,10,4,18.7,17.2,16.1,101.1,0.011679399,86,1.184758804,48.3,2,270,0,0,0,0,0,0
3,10,5,18.0,17.0,16.2,101.1,0.011729092,91,1.187514141,47.7,0,0,0,0,0,0,0,0
3,10,6,18.0,16.7,15.7,101.1,0.01137167,88,1.18818431,46.8,1,270,0,0,0,0,0,0
3,10,7,18.0,17.0,16.2,101.2,0.011716867,91,1.188711667,47.7,0,0,1,94,69,55,313,14
3,10,8,17.9,16.9,16.1,101.3,0.011626667,91,1.190464562,47.4,1,280,1,390,287,230,556,57
3,10,9,19.0,17.4,16.3,101.3,0.011772285,86,1.185709728,48.8,2,240,8,672,329,105,167,224
3,10,10,20.4,17.9,16.3,101.3,0.011804695,79,1.179994489,50.4,2,240,0,911,665,530,654,135
3,10,11,21.8,18.4,16.4,101.4,0.011835266,72,1.175496186,51.9,3,220,5,1092,716,484,518,232
3,10,12,22.3,19.1,17.2,101.3,0.012535849,74,1.171055109,54.2,3,260,8,1203,590,189,190,401
3,10,13,24.5,20.0,17.6,101.3,0.012808556,66,1.161900189,57.1,2,270,9,1236,513,94,95,419
3,10,14,24.4,20.0,17.6,101.3,0.012850124,67,1.162214572,57.1,3,150,9,1188,493,90,99,403
3,10,15,24.4,19.5,16.8,101.3,0.012186097,64,1.163431534,55.4,1,180,9,1063,441,81,104,361
3,10,16,25.0,19.5,16.5,101.2,0.011951607,60,1.160373114,55.4,3,120,9,870,361,66,112,295
3,10,17,26.0,19.9,16.6,101.2,0.012066821,57,1.156284059,56.7,2,150,9,621,258,47,129,211
3,10,18,26.0,19.9,16.6,101.2,0.012066821,57,1.156284059,56.7,5,120,6,334,204,119,423,85
3,10,19,22.7,20.0,18.4,101.2,0.013572537,78,1.166411587,57.2,6,90,6,54,33,19,109,14
3,10,20,21.0,19.0,17.7,101.3,0.012946913,83,1.175469075,53.9,0,0,4,0,0,0,0,0
3,10,21,20.0,18.5,17.5,101.4,0.01270909,87,1.181085609,52.2,0,0,0,0,0,0,0,0
3,10,22,19.0,17.4,16.3,101.5,0.01174732,86,1.188097518,48.8,2,120,0,0,0,0,0,0
3,10,23,18.5,17.4,16.5,101.5,0.01195475,90,1.18974494,48.8,4,120,0,0,0,0,0,0
3,10,24,18.1,17.0,16.1,101.5,0.011638873,90,1.191972872,47.6,3,120,0,0,0,0,0,0
3,11,1,18.0,17.0,16.2,101.5,0.011680338,91,1.192304246,47.6,2,90,0,0,0,0,0,0
3,11,2,17.5,17.0,16.4,101.5,0.011887755,95,1.193964516,47.6,1,100,0,0,0,0,0,0
3,11,3,17.4,17.0,16.5,101.5,0.011929257,96,1.194297252,47.6,0,0,0,0,0,0,0,0
3,11,4,17.4,17.0,16.5,101.5,0.011929257,96,1.194297252,47.6,0,0,0,0,0,0,0,0
3,11,5,16.8,16.4,15.9,101.5,0.011468594,96,1.197638982,45.8,0,0,0,0,0,0,0,0
3,11,6,16.6,16.1,15.5,101.5,0.011202813,95,1.198968722,45.0,0,0,1,0,0,0,0,0
3,11,7,16.5,16.1,15.6,101.5,0.011244228,96,1.199304213,45.0,0,0,8,91,45,14,82,30
3,11,8,17.5,17.5,17.2,101.6,0.012479321,100,1.194026473,49.1,0,0,9,387,161,29,71,131
3,11,9,19.3,18.6,18.0,101.7,0.013087086,94,1.186708551,52.5,0,0,5,668,438,296,468,142
3,11,10,22.5,20.0,18.5,101.7,0.013582065,80,1.172949852,57.0,2,80,3,907,649,505,623,144
3,11,11,23.3,20.6,19.1,101.7,0.014062836,79,1.168900299,59.1,5,80,3,1088,778,605,648,173
3,11,12,24.8,20.0,17.4,101.7,0.01262498,65,1.165650736,56.9,4,120,8,1199,587,188,189,399
3,11,13,26.0,20.5,17.6,101.6,0.012816723,61,1.159482979,58.7,5,80,9,1231,511,93,95,417
3,11,14,25.8,20.8,18.2,101.6,0.013311848,64,1.159354399,59.7,5,80,5,1183,775,524,573,251
3,11,15,26.0,21.0,18.4,101.5,0.013521805,64,1.157056564,60.5,4,80,5,1058,693,469,602,224
3,11,16,27.7,22.0,19.2,101.5,0.014235867,61,1.149227117,64.0,2,120,5,864,566,383,648,183
3,11,17,26.8,21.0,18.0,101.4,0.013204579,60,1.153409412,60.5,5,120,3,615,440,342,818,98
3,11,18,26.5,21.5,19.0,101.4,0.014034004,65,1.153058474,62.3,5,120,3,328,235,183,409,52
3,11,19,25.0,21.0,18.9,101.5,0.013938532,70,1.160176556,60.5,8,100,3,51,36,28,162,8
3,11,20,24.5,21.0,19.1,101.5,0.014147125,73,1.161744369,60.5,4,120,0,0,0,0,0,0
3,11,21,22.6,20.5,19.2,101.5,0.014248352,83,1.169021785,58.8,5,120,0,0,0,0,0,0
3,11,22,22.1,20.5,19.5,101.5,0.014457249,87,1.170617136,58.8,7,150,0,0,0,0,0,0
3,11,23,21.5,20.1,19.2,101.5,0.01416343,88,1.173542671,57.5,5,120,0,0,0,0,0,0
3,11,24,21.2,19.3,18.1,101.5,0.013225684,84,1.176473025,54.8,3,90,0,0,0,0,0,0
3,12,1,20.6,19.1,18.1,101.5,0.013215147,87,1.17889559,54.1,4,100,0,0,0,0,0,0
3,12,2,20.5,19.0,18.0,101.5,0.013127321,87,1.179460136,53.8,2,120,0,0,0,0,0,0
3,12,3,20.3,19.0,18.1,101.5,0.013210612,89,1.180109225,53.8,3,120,0,0,0,0,0,0
3,12,4,19.4,18.7,18.1,101.5,0.013199914,94,1.183759648,52.9,3,100,0,0,0,0,0,0
3,12,5,19.4,18.7,18.1,101.5,0.013199914,94,1.183759648,52.9,2,100,0,0,0,0,0,0
3,12,6,19.3,18.7,18.1,101.5,0.013241574,95,1.184086758,52.9,2,90,0,0,0,0,0,0
3,12,7,19.0,18.3,17.7,101.4,0.012872453,94,1.184823377,51.6,2,90,4,89,61,45,265,16
3,12,8,19.5,19.0,18.5,101.4,0.01355788,95,1.181523404,53.9,0,0,1,384,282,226,549,56
3,12,9,22.2,20.1,18.8,101.5,0.013871238,83,1.171299302,57.4,0,0,1,665,488,392,621,96
3,12,10,24.3,20.4,18.3,101.5,0.013402702,70,1.163887561,58.4,0,0,4,904,623,461,569,162
3,12,11,26.6,20.8,17.8,101.6,0.012979094,60,1.156866165,59.7,1,50,5,1084,710,480,514,230
3,12,12,27.8,21.3,18.0,101.5,0.013193234,56,1.150731108,61.5,1,50,6,1194,728,424,427,304
3,12,13,28.7,21.6,18.1,101.4,0.013260413,54,1.146048515,62.6,0,0,6,1226,748,436,441,312
3,12,14,29.5,22.0,18.4,101.4,0.013502755,52,1.142583245,64.0,2,260,1,1178,866,695,760,171
3,12,15,30.2,22.2,18.4,101.3,0.013519493,50,1.138792456,64.7,3,250,1,1052,774,621,797,153
3,12,16,29.5,22.0,18.4,101.3,0.013519529,52,1.141426307,64.0,3,220,3,859,614,478,809,136
3,12,17,29.5,22.0,18.4,101.2,0.013536337,52,1.14026937,64.1,4,150,1,610,448,360,814,88
3,12,18,29.5,22.0,18.4,101.2,0.013536337,52,1.14026937,64.1,3,140,1,322,237,190,395,47
3,12,19,28.7,21.9,18.6,101.2,0.013724412,55,1.142953199,63.7,5,90,1,47,35,28,162,7
3,12,20,25.4,22.3,20.7,101.3,0.0156706,77,1.153198086,65.3,5,110,4,0,0,0,0,0
3,12,21,23.9,21.9,20.8,101.2,0.015730111,84,1.157769136,63.9,3,120,4,0,0,0,0,0
3,12,22,22.9,21.3,20.3,101.2,0.015286528,87,1.162488485,61.8,3,100,4,0,0,0,0,0
3,12,23,22.5,21.6,20.9,101.3,0.01586676,93,1.164151552,62.8,3,100,5,0,0,0,0,0
3,12,24,22.2,21.4,20.7,101.3,0.015706126,93,1.165627586,62.1,4,100,4,0,0,0,0,0
3,13,1,22.0,21.3,20.7,101.2,0.015663772,94,1.165343393,61.8,3,120,3,0,0,0,0,0
3,13,2,21.5,21.0,20.5,101.2,0.015449336,96,1.167713601,60.7,2,100,3,0,0,0,0,0
3,13,3,21.3,20.9,20.4,101.2,0.01539293,97,1.168610163,60.4,0,0,1,0,0,0,0,0
3,13,4,20.6,20.5,20.1,101.2,0.015130797,99,1.171876904,59.0,1,330,1,0,0,0,0,0
3,13,5,20.5,20.5,20.2,101.1,0.015188064,100,1.171012341,59.0,0,0,0,0,0,0,0,0
3,13,6,20.0,19.5,19.0,101.1,0.014046205,96,1.17511558,55.6,0,0,0,0,0,0,0,0
3,13,7,19.5,19.4,19.0,101.1,0.014122899,99,1.176981369,55.3,0,0,0,86,63,50,298,13
3,13,8,20.0,20.0,19.7,101.2,0.01470002,100,1.175069952,57.3,0,0,8,380,186,60,145,127
3,13,9,20.8,20.8,20.5,101.2,0.015462828,100,1.17046957,60.1,0,0,5,661,433,293,464,140
3,13,10,24.0,22.5,21.6,101.3,0.016554989,88,1.157026525,66.1,0,0,1,900,661,531,655,131
3,13,11,26.3,23.2,21.7,101.3,0.016646687,77,1.147974836,68.7,0,0,0,1080,788,628,673,160
3,13,12,28.1,24.1,22.3,101.2,0.017313868,72,1.138799356,72.3,0,0,1,1190,874,702,706,173
3,13,13,29.8,23.6,20.8,101.2,0.015814126,60,1.135071852,70.2,2,120,1,1221,898,720,729,177
3,13,14,31.3,23.5,20.0,101.1,0.015050409,52,1.129716149,69.8,2,70,3,1173,838,652,714,186
3,13,15,32.5,23.8,20.0,101.1,0.01501561,49,1.125342292,70.9,1,230,1,1047,769,617,793,152
3,13,16,33.2,24.2,20.3,101.0,0.015373187,48,1.121031063,72.6,1,270,3,853,610,474,804,135
3,13,17,33.2,24.6,21.0,101.0,0.016015013,50,1.11990328,74.2,2,160,8,604,296,95,261,201
3,13,18,30.1,25.0,22.8,100.9,0.017991647,66,1.12674051,76.1,3,120,8,316,155,50,377,105
3,13,19,29.4,25.1,23.2,101.0,0.018431984,71,1.129689381,76.5,5,110,8,44,21,7,41,15
3,13,20,26.4,23.4,21.9,101.0,0.016967902,78,1.143617784,69.6,4,100,4,0,0,0,0,0
3,13,21,25.0,23.0,21.9,101.0,0.016941886,85,1.149034569,68.1,3,80,4,0,0,0,0,0
3,13,22,24.0,23.0,22.3,101.1,0.017344787,92,1.153315616,68.1,3,110,1,0,0,0,0,0
3,13,23,23.7,22.8,22.1,101.1,0.017167194,93,1.15480196,67.4,2,120,5,0,0,0,0,0
3,13,24,23.2,22.5,21.9,101.1,0.016926379,94,1.157186343,66.2,2,90,3,0,0,0,0,0
3,14,1,21.3,21.0,20.6,101.1,0.015549068,97,1.167169481,60.8,2,30,0,0,0,0,0,0
3,14,2,21.0,21.0,20.7,101.1,0.015674902,100,1.168129295,60.8,0,0,0,0,0,0,0,0
3,14,3,20.6,20.6,20.3,101.1,0.015284326,100,1.170436868,59.4,0,0,0,0,0,0,0,0
3,14,4,21.0,20.5,20.0,101.0,0.014994052,96,1.168221257,59.1,0,0,0,0,0,0,0,0
3,14,5,21.0,21.0,20.7,101.0,0.015690814,100,1.166944757,60.8,0,0,0,0,0,0,0,0
3,14,6,20.2,20.2,19.9,101.0,0.014917659,100,1.171547642,58.1,0,0,0,0,0,0,0,0
3,14,7,20.2,20.2,19.9,101.1,0.01490255,100,1.172735412,58.0,0,0,0,84,61,49,293,12
3,14,8,20.0,20.0,19.7,101.1,0.014714904,100,1.173881372,57.3,1,360,1,377,277,222,542,55
3,14,9,22.5,21.5,20.8,101.2,0.015739587,92,1.163234268,62.5,0,0,1,657,483,388,615,95
3,14,10,25.5,22.0,20.2,101.2,0.015205518,74,1.152514554,64.2,0,0,1,896,658,528,652,130
3,14,11,27.5,22.0,19.3,101.2,0.014369702,62,1.146351469,64.2,3,320,1,1076,791,635,680,156
3,14,12,29.4,23.4,20.7,101.1,0.015690571,61,1.13566944,69.5,0,0,0,1185,865,689,693,176
3,14,13,31.0,24.4,21.6,101.1,0.016594599,58,1.128095844,73.4,0,0,0,1216,888,708,716,180
3,14,14,33.5,24.5,20.7,101.1,0.015708233,48,1.120454174,73.7,1,270,1,1167,858,688,753,169
3,14,15,32.6,24.1,20.4,101.0,0.015465172,50,1.123068872,72.2,2,330,4,1041,718,532,683,187
3,14,16,31.0,24.0,21.0,101.0,0.015976357,56,1.128072196,71.9,2,270,8,847,415,133,225,282
3,14,17,29.8,24.3,21.9,101.0,0.016957476,64,1.130801443,73.1,1,270,8,597,293,94,259,199
3,14,18,29.6,24.8,22.7,101.0,0.017852487,68,1.129965601,75.2,2,190,10,310,102,8,65,95
3,14,19,28.6,24.8,23.1,101.0,0.018274007,74,1.1329639,75.2,1,120,10,41,13,1,6,12
3,14,20,26.9,24.6,23.4,101.1,0.01864447,83,1.139851508,74.4,1,110,10,0,0,0,0,0
3,14,21,26.4,24.2,23.1,101.1,0.0182093,84,1.14253024,72.8,4,110,10,0,0,0,0,0
3,14,22,25.0,23.0,21.9,101.2,0.016905789,85,1.151374935,68.0,3,110,8,0,0,0,0,0
3,14,23,25.0,22.0,20.4,101.2,0.015414856,77,1.154068171,64.2,2,110,6,0,0,0,0,0
3,14,24,25.0,22.0,20.4,101.2,0.015414856,77,1.154068171,64.2,0,0,4,0,0,0,0,0
3,15,1,22.5,22.0,21.5,101.2,0.016463861,96,1.161914627,64.3,1,70,1,0,0,0,0,0
3,15,2,23.2,21.8,20.9,101.2,0.015878453,89,1.160233975,63.6,0,0,0,0,0,0,0,0
3,15,3,21.8,20.6,19.8,101.2,0.014766402,90,1.16777706,59.3,1,70,0,0,0,0,0,0
3,15,4,21.5,20.3,19.5,101.2,0.014479951,90,1.169492166,58.3,2,80,0,0,0,0,0,0
3,15,5,21.5,20.3,19.5,101.2,0.014479951,90,1.169492166,58.3,0,0,0,0,0,0,0,0
3,15,6,21.0,21.0,20.7,101.2,0.015659023,100,1.169313834,60.8,0,0,0,0,0,0,0,0
3,15,7,20.5,20.5,20.2,101.2,0.01517269,100,1.172198897,59.0,0,0,0,81,59,47,288,12
3,15,8,20.4,20.0,19.5,101.4,0.014503034,96,1.176151778,57.2,0,0,0,373,272,217,530,55
3,15,9,23.0,22.0,21.3,101.4,0.016220009,92,1.162689421,64.2,1,60,0,654,477,380,603,97
3,15,10,25.5,23.0,21.7,101.5,0.016641693,81,1.153331516,67.9,0,0,0,892,651,519,641,132
3,15,11,28.0,23.0,20.7,101.5,0.015592886,66,1.145638637,67.8,2,310,0,1071,782,623,668,159
3,15,12,29.7,23.7,21.0,101.5,0.015955569,61,1.138560097,70.5,2,300,0,1180,862,687,690,175
3,15,13,31.0,23.5,20.2,101.4,0.015120237,54,1.134061718,69.7,2,330,0,1211,884,705,713,180
3,15,14,31.5,24.6,21.7,101.4,0.016648031,57,1.129491843,74.1,0,0,0,1162,848,676,740,172
3,15,15,32.0,23.5,19.7,101.3,0.014721156,49,1.129938381,69.7,0,0,0,1036,756,602,775,154
3,15,16,33.0,24.0,20.1,101.2,0.01510166,48,1.124463775,71.7,2,100,0,841,614,489,830,125
3,15,17,33.0,23.1,18.6,101.2,0.013711512,43,1.126922831,68.1,2,110,1,591,435,349,801,86
3,15,18,32.2,26.0,23.5,101.2,0.01872988,61,1.121025376,80.1,4,80,1,304,223,179,342,44
3,15,19,31.5,25.6,23.2,101.2,0.018342778,63,1.124280453,78.4,3,90,1,37,28,22,135,5
3,15,20,28.2,23.5,21.3,101.2,0.01632964,68,1.140176855,69.9,4,90,0,0,0,0,0,0
3,15,21,27.0,23.0,21.1,101.3,0.016047771,71,1.146372677,67.9,3,90,0,0,0,0,0,0
3,15,22,25.8,24.3,23.4,101.4,0.018564651,89,1.147583424,73.1,3,90,0,0,0,0,0,0
3,15,23,24.3,23.3,22.6,101.4,0.017623947,92,1.155066896,69.2,2,90,1,0,0,0,0,0
3,15,24,24.0,23.1,22.4,101.5,0.017425291,93,1.1577329,68.3,1,110,3,0,0,0,0,0
3,16,1,24.0,23.1,22.4,101.4,0.017443341,93,1.156559626,68.4,1,100,4,0,0,0,0,0
3,16,2,24.0,23.0,22.3,101.4,0.017290767,92,1.156835667,68.0,1,90,4,0,0,0,0,0
3,16,3,23.2,23.2,22.9,101.4,0.017934056,100,1.158792458,68.8,1,90,4,0,0,0,0,0
3,16,4,21.6,21.6,21.3,101.4,0.016228255,100,1.168196854,62.8,1,40,4,0,0,0,0,0
3,16,5,21.0,21.0,20.7,101.3,0.015643176,100,1.170498373,60.7,0,0,4,0,0,0,0,0
3,16,6,21.0,21.0,20.7,101.3,0.015643176,100,1.170498373,60.7,0,0,0,0,0,0,0,0
3,16,7,21.0,21.0,20.7,101.3,0.015643176,100,1.170498373,60.7,0,0,0,79,58,46,283,12
3,16,8,21.4,21.4,21.1,101.5,0.016009484,100,1.170544169,62.1,0,0,3,370,264,206,503,59
3,16,9,23.0,22.5,22.0,101.5,0.01694085,96,1.162522972,66.1,0,0,5,650,426,288,457,138
3,16,10,25.0,23.5,22.6,101.5,0.017619853,88,1.153498844,69.9,0,0,5,888,582,393,486,188
3,16,11,28.0,24.0,22.2,101.6,0.017120813,72,1.144025665,71.7,1,300,4,1067,736,545,584,191
3,16,12,30.0,24.6,22.3,101.6,0.017238564,65,1.136268721,74.0,2,290,4,1176,811,600,604,211
3,16,13,31.0,24.9,22.3,101.5,0.017326213,61,1.13126302,75.3,0,0,5,1206,790,534,541,256
3,16,14,32.2,24.7,21.5,101.5,0.016496465,54,1.128281663,74.4,0,0,1,1156,850,682,746,168
3,16,15,33.0,25.2,22.0,101.4,0.017000408,54,1.123337992,76.5,2,310,1,1030,757,607,781,149
3,16,16,33.5,25.0,21.5,101.3,0.016481187,51,1.121311511,75.7,4,180,3,835,597,464,789,133
3,16,17,33.3,24.8,21.3,101.2,0.016257953,50,1.121327747,74.9,5,150,4,585,404,299,797,105
3,16,18,31.5,23.5,19.9,101.2,0.014948348,51,1.130272279,69.7,2,150,9,297,123,23,201,101
3,16,19,30.5,23.7,20.7,101.3,0.015657955,57,1.133851856,70.5,3,130,9,34,14,3,16,12
3,16,20,28.3,24.0,22.0,101.4,0.017032763,70,1.140794536,71.8,0,0,9,0,0,0,0,0
3,16,21,26.1,24.3,23.3,101.4,0.018437912,86,1.146659848,73.1,2,90,9,0,0,0,0,0
3,16,22,25.3,23.6,22.6,101.4,0.017667565,87,1.151118175,70.3,2,90,9,0,0,0,0,0
3,16,23,25.5,23.8,22.8,101.5,0.01787762,87,1.151103737,71.0,1,110,9,0,0,0,0,0
3,16,24,24.5,23.5,22.8,101.5,0.017830697,92,1.155055751,69.9,2,300,9,0,0,0,0,0
3,17,1,24.5,23.5,22.8,101.4,0.017849213,92,1.153884371,69.9,1,250,9,0,0,0,0,0
3,17,2,24.0,23.5,23.0,101.4,0.018060218,96,1.155444902,70.0,0,0,5,0,0,0,0,0
3,17,3,23.6,22.4,21.6,101.4,0.01655698,90,1.159726225,65.7,2,10,5,0,0,0,0,0
3,17,4,23.0,22.5,22.0,101.3,0.016975636,96,1.160169121,66.2,1,300,6,0,0,0,0,0
3,17,5,24.1,23.0,22.2,101.3,0.017266615,91,1.155349659,68.0,2,290,9,0,0,0,0,0
3,17,6,23.4,22.0,21.1,101.3,0.016068891,89,1.160250781,64.3,1,290,9,0,0,0,0,0
3,17,7,22.5,21.5,20.8,101.4,0.015706912,92,1.165592873,62.4,2,290,9,76,32,6,36,26
3,17,8,23.0,21.1,20.0,101.4,0.014929933,85,1.165044521,61.0,0,0,10,366,121,9,22,112
3,17,9,23.4,21.0,19.6,101.5,0.01460657,81,1.165212061,60.5,0,0,9,646,268,49,78,219
3,17,10,24.8,21.4,19.6,101.5,0.014585222,74,1.159775886,61.9,0,0,9,884,367,67,83,300
3,17,11,25.9,22.5,20.8,101.5,0.015722754,75,1.15344863,66.0,2,300,8,1063,521,167,179,354
3,17,12,28.0,25.0,23.6,101.5,0.018755084,79,1.139984499,75.9,0,0,6,1171,714,416,418,298
3,17,13,29.6,25.0,23.0,101.3,0.018120528,69,1.132847349,75.9,0,0,6,1201,733,427,432,306
3,17,14,30.0,25.6,23.7,101.4,0.018933471,71,1.131032948,78.4,0,0,9,1151,478,87,96,390
3,17,15,30.5,26.4,24.7,101.4,0.020098998,73,1.127120799,81.9,7,150,10,1024,338,26,33,312
3,17,16,26.0,24.0,22.9,101.5,0.017982301,85,1.148991802,71.8,7,30,10,829,273,21,35,253
3,17,17,26.0,24.0,22.9,101.4,0.018001403,85,1.147825529,71.9,2,120,10,579,191,14,40,177
3,17,18,25.0,22.0,20.4,101.4,0.015381163,77,1.156410068,64.2,2,180,10,291,96,7,66,89
3,17,19,24.0,21.5,20.1,101.4,0.015078418,80,1.160853152,62.4,3,240,10,31,10,1,5,10
3,17,20,23.5,22.0,21.1,101.4,0.016010066,88,1.16111169,64.2,3,30,10,0,0,0,0,0
3,17,21,22.5,21.0,20.0,101.4,0.014998798,88,1.16688866,60.6,0,0,9,0,0,0,0,0
3,17,22,23.0,21.5,20.5,101.5,0.015480978,88,1.165185358,62.4,0,0,8,0,0,0,0,0
3,17,23,22.6,21.5,20.7,101.5,0.015648683,91,1.166454385,62.4,3,70,9,0,0,0,0,0
3,17,24,22.0,21.0,20.3,101.4,0.015208165,92,1.168481359,60.6,0,0,4,0,0,0,0,0
3,18,1,22.0,21.0,20.3,101.5,0.015192394,92,1.169662659,60.6,4,180,9,0,0,0,0,0
3,18,2,20.2,19.3,18.6,101.4,0.013656583,92,1.178520984,54.9,3,90,10,0,0,0,0,0
3,18,3,19.8,19.3,18.8,101.4,0.013823468,96,1.179820397,54.9,2,110,3,0,0,0,0,0
3,18,4,19.3,18.8,18.3,101.5,0.013369668,95,1.183848027,53.2,1,70,0,0,0,0,0,0
3,18,5,19.2,18.8,18.3,101.5,0.013411351,96,1.184175278,53.2,1,120,0,0,0,0,0,0
3,18,6,18.8,18.5,18.1,101.4,0.013208594,97,1.185007591,52.3,3,130,0,0,0,0,0,0
3,18,7,19.0,18.5,18.0,101.4,0.013125282,95,1.184351702,52.3,2,180,0,74,54,43,271,11
3,18,8,19.3,18.4,17.7,101.5,0.012860416,92,1.184797698,51.9,0,0,0,363,265,211,518,54
3,18,9,21.0,19.3,18.2,101.6,0.013294899,86,1.178304418,54.8,2,180,0,642,469,374,594,95
3,18,10,22.5,20.0,18.5,101.6,0.013596773,80,1.171769392,57.1,0,0,0,880,642,512,632,130
3,18,11,25.0,21.0,18.9,101.7,0.013907154,70,1.162519981,60.4,5,90,3,1058,757,589,631,168
3,18,12,25.5,21.0,18.7,101.7,0.013698725,67,1.16095423,60.4,5,120,5,1166,764,517,519,247
3,18,13,26.0,21.0,18.4,101.7,0.01349045,64,1.159393683,60.4,9,120,5,1196,783,530,536,254
3,18,14,25.9,21.8,19.7,101.7,0.014664986,70,1.157641672,63.3,3,120,6,1145,699,407,445,292
3,18,15,27.0,21.9,19.4,101.6,0.014366431,64,1.152805608,63.6,4,110,6,1018,621,362,465,259
3,18,16,27.0,22.0,19.5,101.5,0.014528011,65,1.151378594,64.0,5,120,6,823,502,292,497,210
3,18,17,26.5,21.5,19.0,101.5,0.014017763,65,1.154225086,62.2,5,90,6,572,349,203,566,146
3,18,18,26.4,21.5,19.0,101.5,0.014059465,65,1.154534702,62.2,5,90,4,285,196,145,289,51
3,18,19,25.3,21.5,19.5,101.5,0.014518589,72,1.157954099,62.3,5,90,8,29,14,5,28,10
3,18,20,23.0,20.0,18.3,101.6,0.013388431,76,1.170174646,57.0,5,120,3,0,0,0,0,0
3,18,21,22.0,19.8,18.5,101.7,0.01352325,82,1.175045635,56.4,4,120,0,0,0,0,0,0
3,18,22,21.5,19.5,18.2,101.7,0.013334637,83,1.177389051,55.4,4,120,0,0,0,0,0,0
3,18,23,21.0,19.0,17.7,101.7,0.012891598,83,1.180213433,53.7,3,120,0,0,0,0,0,0
3,18,24,21.0,19.0,17.7,101.7,0.012891598,83,1.180213433,53.7,4,130,0,0,0,0,0,0
3,19,1,20.5,19.0,18.0,101.7,0.013099709,87,1.181835578,53.7,3,120,0,0,0,0,0,0
3,19,2,20.5,19.0,18.0,101.7,0.013099709,87,1.181835578,53.7,2,100,0,0,0,0,0,0
3,19,3,20.5,19.0,18.0,101.7,0.013099709,87,1.181835578,53.7,3,120,0,0,0,0,0,0
3,19,4,20.4,19.0,18.0,101.7,0.01314135,88,1.182160666,53.8,4,120,0,0,0,0,0,0
3,19,5,20.2,19.0,18.1,101.6,0.013238444,89,1.181622802,53.8,3,120,4,0,0,0,0,0
3,19,6,20.2,19.0,18.1,101.6,0.013238444,89,1.181622802,53.8,3,120,10,0,0,0,0,0
3,19,7,20.0,19.0,18.2,101.7,0.013307973,91,1.183463225,53.8,4,120,10,72,24,2,10,22
3,19,8,20.5,19.5,18.7,101.7,0.013751539,91,1.180623792,55.4,3,110,8,359,176,56,133,120
3,19,9,21.0,20.0,19.2,101.7,0.014207995,91,1.177771294,57.1,3,90,5,639,418,283,440,135
3,19,10,24.0,21.0,19.4,101.8,0.014308818,77,1.166842088,60.4,4,90,1,876,644,517,630,127
